uuid;tid;x_coord;y_coord;id;in_operation;is_slack;operates_from;operates_until;scenario;subnet;v_rated;v_target;volt_lvl
5be9ac82-be56-3f22-b7a0-6f5b0df0ae08;12236;;;NS_NET126_F4_(15);t;f;;;;126;0.400000005960464;1;NS
7e5b3fb2-7b38-3af6-8eef-cd7fecdedc2e;12239;;;NS_NET126_F4_(2);t;f;;;;126;0.400000005960464;1;NS
8b527fc1-b051-3301-acd5-7e8b6e11ea4c;12240;;;NS_NET126_F4_(3);t;f;;;;126;0.400000005960464;1;NS
dd429175-424c-3c23-9cb2-dcfe9f8afd13;12241;;;NS_NET126_F4_(4);t;f;;;;126;0.400000005960464;1;NS
239c60ca-99fe-3831-bbe9-b2254bae6cbb;12245;;;NS_NET126_F4_(8);t;f;;;;126;0.400000005960464;1;NS
22abc6db-157f-34f4-aa9f-82eb4aeb2f0a;12257;;;NS_NET136_S2_4;t;f;;;;136;0.400000005960464;1;NS
29798b8e-4f2d-338f-92fa-010aea9e80a4;12258;;;NS_NET136_S2_5;t;f;;;;136;0.400000005960464;1;NS
958257e8-845d-3315-8f2f-61384637a7d2;12261;;;NS_NET136_S3_3;t;f;;;;136;0.400000005960464;1;NS
8f32d495-e2c2-3ff6-a44c-ae8e64bba985;12262;;;NS_NET136_S3_4;t;f;;;;136;0.400000005960464;1;NS
e6f73d7c-819b-360b-8695-59719411ccb6;12263;;;NS_NET136_S3_5;t;f;;;;136;0.400000005960464;1;NS
c8c95307-1296-31bd-9fbb-0cb203a78e23;12267;;;NS_NET146_F1_(12);t;f;;;;146;0.400000005960464;1;NS
7719ead1-c095-3ee2-a4ac-3929a1d8e78f;12268;;;NS_NET146_F1_(13);t;f;;;;146;0.400000005960464;1;NS
4e277892-2ae4-3bd1-b22e-5f6f66755718;12269;;;NS_NET146_F1_(14);t;f;;;;146;0.400000005960464;1;NS
ded1606b-44f8-37a8-8361-2d9fdde8c2c6;12271;;;NS_NET146_F1_(16);t;f;;;;146;0.400000005960464;1;NS
6587f352-7cbc-3841-b509-b2cf93e1295c;12272;;;NS_NET146_F1_(17);t;f;;;;146;0.400000005960464;1;NS
8894c533-1574-3e8e-869f-6c89a19801c6;12274;;;NS_NET146_F1_(19);t;f;;;;146;0.400000005960464;1;NS
bcdc2e04-b825-3d39-a912-89a9f297652d;12275;;;NS_NET146_F1_(2);t;f;;;;146;0.400000005960464;1;NS
d166cbcd-e3d4-3887-955e-5166a789445f;12278;;;NS_NET146_F1_(22);t;f;;;;146;0.400000005960464;1;NS
0aa6f5c2-6613-3c8f-8567-5d659b2382e6;12283;;;NS_NET146_F1_(27);t;f;;;;146;0.400000005960464;1;NS
3d0627ae-8a41-3a76-8466-94738071edee;12284;;;NS_NET146_F1_(28);t;f;;;;146;0.400000005960464;1;NS
c5fa4d92-6bb5-38cc-9a69-466beccdcf1d;12288;;;NS_NET146_F1_(31);t;f;;;;146;0.400000005960464;1;NS
4af4aceb-5d4e-3764-92e6-a1fe95c28d6d;12293;;;NS_NET146_F1_(36);t;f;;;;146;0.400000005960464;1;NS
fa708314-66c0-3d8c-9534-d7fe93ccc8c1;12298;;;NS_NET146_F1_(5);t;f;;;;146;0.400000005960464;1;NS
c030b43e-5f9f-3efd-bf38-bdc6a2ec9340;12301;;;NS_NET146_F1_(8);t;f;;;;146;0.400000005960464;1;NS
7dae9b21-1d06-35fe-9f32-04aa30d02c76;12302;;;NS_NET146_F1_(9);t;f;;;;146;0.400000005960464;1;NS
92e12dd9-d801-3b76-a615-19bd63cfbdb5;12305;;;NS_NET146_F2_(11);t;f;;;;146;0.400000005960464;1;NS
9ba8147a-6110-3ce2-b0b6-7988cdd101d7;12307;;;NS_NET146_F2_(13);t;f;;;;146;0.400000005960464;1;NS
f2627807-744b-3ad3-bf0f-983f12896e2a;12308;;;NS_NET146_F2_(14);t;f;;;;146;0.400000005960464;1;NS
c35f2ca4-df65-3706-a585-1cf6b670da33;12311;;;NS_NET146_F2_(17);t;f;;;;146;0.400000005960464;1;NS
76856049-d91c-3bc1-8e7f-8eaf10e4c2d8;12312;;;NS_NET146_F2_(18);t;f;;;;146;0.400000005960464;1;NS
4c41f1fa-53c3-3357-96b3-3ea2bb3eb621;12320;;;NS_NET146_F2_(25);t;f;;;;146;0.400000005960464;1;NS
36a0b616-f245-385d-b96c-cde2595b2c1d;12323;;;NS_NET146_F2_(28);t;f;;;;146;0.400000005960464;1;NS
b352a655-ccdd-3ed5-8484-79eb81fc3b84;12317;;;NS_NET146_F2_(22);t;f;;;;146;0.400000005960464;1;NS
ed656276-bfcd-36f3-ac61-b0ddfff3ce8f;12318;;;NS_NET146_F2_(23);t;f;;;;146;0.400000005960464;1;NS
257acddb-168f-37ae-b80c-9e7b56c7d74a;12321;;;NS_NET146_F2_(26);t;f;;;;146;0.400000005960464;1;NS
90592a11-049c-3a09-a19c-2b7ccb3fa3e7;12326;;;NS_NET146_F2_(5);t;f;;;;146;0.400000005960464;1;NS
ffb0318b-749f-3fc9-bfd7-dbc9ca2d59a1;12336;;;NS_NET146_F3_(14);t;f;;;;146;0.400000005960464;1;NS
e291e170-4f18-380c-8c44-9e631d6f9c0c;12338;;;NS_NET146_F3_(16);t;f;;;;146;0.400000005960464;1;NS
3d2144db-6f8d-3a0e-9974-2f51fc7e18b1;12341;;;NS_NET146_F3_(19);t;f;;;;146;0.400000005960464;1;NS
0998d71e-c25c-3bdd-8c12-d89f1545a3fa;12344;;;NS_NET146_F3_(21);t;f;;;;146;0.400000005960464;1;NS
5c4875e8-6784-3d1d-814a-3d281276fb91;12347;;;NS_NET146_F3_(24);t;f;;;;146;0.400000005960464;1;NS
61173688-80d6-39df-9669-7dc013ab547b;12348;;;NS_NET146_F3_(25);t;f;;;;146;0.400000005960464;1;NS
30333d13-78a5-3cdf-b9a2-9f058cb84aee;12351;;;NS_NET146_F3_(28);t;f;;;;146;0.400000005960464;1;NS
5eb251c6-dcf6-33b0-91d1-a8a11abe1727;12358;;;NS_NET146_F3_(5);t;f;;;;146;0.400000005960464;1;NS
d734d172-d8a3-3c75-8940-74dd1af31d27;12359;;;NS_NET146_F3_(6);t;f;;;;146;0.400000005960464;1;NS
bf055fb0-8f6d-360c-9e58-227b483bd3d8;12361;;;NS_NET146_F3_(8);t;f;;;;146;0.400000005960464;1;NS
a83bdeb4-2b5d-3b34-997b-ebe24bc88b88;12362;;;NS_NET146_F3_(9);t;f;;;;146;0.400000005960464;1;NS
054ffa1c-4786-3d56-b2c4-1534e049b7b4;12363;;;NS_NET146_F4_(1);t;f;;;;146;0.400000005960464;1;NS
067b01c7-6e01-3ee3-a219-407dc1bd919a;12364;;;NS_NET146_F4_(10);t;f;;;;146;0.400000005960464;1;NS
5d6ab712-a104-3d55-8126-44a5073502a9;12365;;;NS_NET146_F4_(11);t;f;;;;146;0.400000005960464;1;NS
0b7421b3-a886-3dad-b9b9-c95d8ba03918;12367;;;NS_NET146_F4_(13);t;f;;;;146;0.400000005960464;1;NS
a45d3efa-04f8-337a-a04c-8fd20ecde664;12372;;;NS_NET146_F4_(2);t;f;;;;146;0.400000005960464;1;NS
c0c22905-6a29-3e8d-9847-741c6bdef689;12373;;;NS_NET146_F4_(3);t;f;;;;146;0.400000005960464;1;NS
a5c1aa52-d05f-3bb3-a47a-f7820d700f77;12374;;;NS_NET146_F4_(4);t;f;;;;146;0.400000005960464;1;NS
fac44536-324e-3593-afbd-8fb10bbd4db8;12375;;;NS_NET146_F4_(5);t;f;;;;146;0.400000005960464;1;NS
cf1a4c70-338c-37c4-8306-a6e7d5ed829a;12327;;;NS_NET146_F2_(6);t;f;;;;146;0.400000005960464;1;NS
044754b4-3f8c-38e0-9480-4c6eafe839db;12328;;;NS_NET146_F2_(7);t;f;;;;146;0.400000005960464;1;NS
7f6e7410-7030-3f4c-bcb6-18db3415ecd4;12330;;;NS_NET146_F2_(9);t;f;;;;146;0.400000005960464;1;NS
cf5e51b7-4c4e-3c2d-9ebb-d0a85bec2217;12333;;;NS_NET146_F3_(11);t;f;;;;146;0.400000005960464;1;NS
90f18b65-f443-3829-8cc7-d1f5dc3aa2ad;12335;;;NS_NET146_F3_(13);t;f;;;;146;0.400000005960464;1;NS
08f303b0-7a2b-3ca6-a3d8-b0e47aa96d9d;12339;;;NS_NET146_F3_(17);t;f;;;;146;0.400000005960464;1;NS
960d64fa-9b3b-3d1b-8953-7f840423b696;12342;;;NS_NET146_F3_(2);t;f;;;;146;0.400000005960464;1;NS
ff49bd1b-8c99-3916-b648-74390e85338c;12346;;;NS_NET146_F3_(23);t;f;;;;146;0.400000005960464;1;NS
bac8812c-ef8c-3f9d-ab4d-4d1c6ec57c28;12349;;;NS_NET146_F3_(26);t;f;;;;146;0.400000005960464;1;NS
7765fb07-4803-3c0c-826f-ada6f05c3a8a;12352;;;NS_NET146_F3_(29);t;f;;;;146;0.400000005960464;1;NS
5db983f5-ca6e-3988-9056-74ccf70a8a92;12354;;;NS_NET146_F3_(30);t;f;;;;146;0.400000005960464;1;NS
df5551ef-6eca-3ffd-9e90-01170b59c290;12355;;;NS_NET146_F3_(31);t;f;;;;146;0.400000005960464;1;NS
49300b07-21c2-36e2-bb90-bb96df6c09b4;12369;;;NS_NET146_F4_(15);t;f;;;;146;0.400000005960464;1;NS
4ab33f48-2d45-3bb6-bbee-780d272edd23;12378;;;NS_NET146_F4_(8);t;f;;;;146;0.400000005960464;1;NS
a174734c-346a-3d68-92d3-997020a26600;12315;12.8273;52.2895;NS_NET146_F2_(20);t;f;;;;146;0.400000005960464;1;NS
e49388f7-c0d2-326f-a578-9a15f2c54f33;12316;12.8273;52.2895;NS_NET146_F2_(21);t;f;;;;146;0.400000005960464;1;NS
b0606b6e-5e05-3da3-ac0b-f338d9e3be65;12325;12.8273;52.2895;NS_NET146_F2_(4);t;f;;;;146;0.400000005960464;1;NS
92f859b6-ddd4-3ae7-9758-418d462ff475;12337;12.8273;52.2895;NS_NET146_F3_(15);t;f;;;;146;0.400000005960464;1;NS
a0867c63-6840-3e75-8266-4524d1ff1472;12350;12.8273;52.2895;NS_NET146_F3_(27);t;f;;;;146;0.400000005960464;1;NS
ac0e5306-5a84-34bd-a5d9-d770569323a8;12356;12.8273;52.2895;NS_NET146_F3_(32);t;f;;;;146;0.400000005960464;1;NS
485d5211-63c8-32a5-b4d2-978758855a5f;12366;12.8273;52.2895;NS_NET146_F4_(12);t;f;;;;146;0.400000005960464;1;NS
175423cc-0095-3e24-b4f7-0f8c64f917e9;12368;12.8273;52.2895;NS_NET146_F4_(14);t;f;;;;146;0.400000005960464;1;NS
ac14cab8-37f4-3324-8c4d-c159369d44ad;12377;12.8273;52.2895;NS_NET146_F4_(7);t;f;;;;146;0.400000005960464;1;NS
ab041bc3-27e1-353c-afcf-1036ef3eae93;12120;12.8273;52.2895;NS_NET116_S1_5;t;f;;;;116;0.400000005960464;1;NS
93dbeb23-0a3a-3147-bf32-d7057abdc39c;12127;12.8273;52.2895;NS_NET116_S3_2;t;f;;;;116;0.400000005960464;1;NS
7b315edf-6e20-3958-b5a6-399f857b70c2;12131;12.8273;52.2895;NS_NET126_F1_(1);t;f;;;;126;0.400000005960464;1;NS
b98ff03d-d5cc-35aa-b212-f132e0e84814;12132;12.8273;52.2895;NS_NET126_F1_(10);t;f;;;;126;0.400000005960464;1;NS
7d104dfd-5306-3580-890b-d9959c59ae5e;12133;12.8273;52.2895;NS_NET126_F1_(11);t;f;;;;126;0.400000005960464;1;NS
7c8d7f1e-8aae-3211-a336-6d5c78688a30;12137;12.8273;52.2895;NS_NET126_F1_(15);t;f;;;;126;0.400000005960464;1;NS
4871ad32-ea8f-3e86-a8be-b5412a55353c;12140;12.8273;52.2895;NS_NET126_F1_(18);t;f;;;;126;0.400000005960464;1;NS
ccd0f178-63e8-32d4-9b88-1e436ceb42a6;12143;12.8273;52.2895;NS_NET126_F1_(20);t;f;;;;126;0.400000005960464;1;NS
ea094ce2-3ac0-31a8-bf1d-cbfe49ef1243;12144;12.8273;52.2895;NS_NET126_F1_(21);t;f;;;;126;0.400000005960464;1;NS
83fa4357-3dd2-3542-95a4-396b118e1c24;12148;12.8273;52.2895;NS_NET126_F1_(25);t;f;;;;126;0.400000005960464;1;NS
98655263-4d84-321d-996c-64147eeae84e;12149;12.8273;52.2895;NS_NET126_F1_(26);t;f;;;;126;0.400000005960464;1;NS
8c59796d-0715-344b-acd1-2a47ebf45c2f;12152;12.8273;52.2895;NS_NET126_F1_(29);t;f;;;;126;0.400000005960464;1;NS
979b584d-a125-3810-837a-5df216796258;12157;12.8273;52.2895;NS_NET126_F1_(33);t;f;;;;126;0.400000005960464;1;NS
27068c04-199a-36cc-a6ab-e008fabdd24a;12173;12.8273;52.2895;NS_NET126_F2_(12);t;f;;;;126;0.400000005960464;1;NS
407544b7-3745-3ecb-9ae7-691ce8d665c3;12182;12.8273;52.2895;NS_NET126_F2_(20);t;f;;;;126;0.400000005960464;1;NS
02ad26ca-8f2e-31d3-b6b9-0a0bafa57c52;12183;12.8273;52.2895;NS_NET126_F2_(21);t;f;;;;126;0.400000005960464;1;NS
84fa8015-ec21-3c2f-804d-323dc29f1376;12192;12.8273;52.2895;NS_NET126_F2_(4);t;f;;;;126;0.400000005960464;1;NS
4f4c5b80-4f47-3273-8acb-a0565eb522cb;12196;12.8273;52.2895;NS_NET126_F2_(8);t;f;;;;126;0.400000005960464;1;NS
66c49063-6c71-3001-80fc-50d52fde48fb;12198;12.8273;52.2895;NS_NET126_F3_(1);t;f;;;;126;0.400000005960464;1;NS
e7a26f3f-20de-31d2-bda4-773e81a9194e;12201;12.8273;52.2895;NS_NET126_F3_(12);t;f;;;;126;0.400000005960464;1;NS
177b3cfc-b113-310a-8c0d-e971661287a9;12207;12.8273;52.2895;NS_NET126_F3_(18);t;f;;;;126;0.400000005960464;1;NS
f28ecb51-9e9c-3e68-bbd6-c7e4025f2a2e;12210;12.8273;52.2895;NS_NET126_F3_(20);t;f;;;;126;0.400000005960464;1;NS
